bank_id,bank,date,npl_ratio,npl_pred,error
6384,PNC Bank NA,2018-03-31,1.3132856524801169,1.268381497071954,-0.04490415540816284
6384,PNC Bank NA,2018-06-30,1.224997962256191,1.2193693252253799,-0.005628637030811179
6384,PNC Bank NA,2018-09-30,1.226765234781396,1.1566551477915357,-0.07011008698986032
6384,PNC Bank NA,2018-12-31,1.2115207164244033,1.1718362492291705,-0.039684467195232775
6384,PNC Bank NA,2019-03-31,1.141769655511982,1.1731998070596328,0.03143015154765072
6384,PNC Bank NA,2019-06-30,1.102697051435639,1.0768158917004675,-0.025881159735171355
6384,PNC Bank NA,2019-09-30,1.0922442236838694,0.99714903955406,-0.09509518412980944
6384,PNC Bank NA,2019-12-31,1.0683763043049828,0.953948953057746,-0.1144273512472368
6384,PNC Bank NA,2020-03-31,1.0300439177940672,0.9371621446089463,-0.09288177318512092
6384,PNC Bank NA,2020-06-30,1.1316135688620714,1.3805898681504205,0.24897629928834908
6384,PNC Bank NA,2020-09-30,1.3160948015850498,1.2903157211839393,-0.025779080401110432
6384,PNC Bank NA,2020-12-31,1.4261327845718366,1.4936475743771696,0.06751478980533299
6384,PNC Bank NA,2021-03-31,1.3910078390794334,1.1190009400469583,-0.2720068990324751
6384,PNC Bank NA,2021-06-30,1.2956651771434022,1.288953928599648,-0.006711248543754156
6384,PNC Bank NA,2021-09-30,1.2174421773526847,1.156020362848285,-0.06142181450439965
6384,PNC Bank NA,2021-12-31,1.3773489994043182,1.0160995923728682,-0.36124940703145003
6384,PNC Bank NA,2022-03-31,1.2521467864869036,1.1926538227656116,-0.05949296372129198
6384,PNC Bank NA,2022-06-30,1.059985017874551,1.0940395102438294,0.03405449236927849
6384,PNC Bank NA,2022-09-30,1.048171652735321,1.0742842696694308,0.02611261693410971
6384,PNC Bank NA,2022-12-31,0.9825295557127649,1.0812852020638557,0.0987556463510908
6384,PNC Bank NA,2023-03-31,0.9756914138468363,1.0819228405796801,0.1062314267328438
6384,PNC Bank NA,2023-06-30,0.9445277552808249,1.0536736358995906,0.10914588061876573
6384,PNC Bank NA,2023-09-30,1.0180747654997424,1.0395034769944584,0.021428711494716035
6384,PNC Bank NA,2023-12-31,1.018629462696834,1.161026769007918,0.14239730631108394
6384,PNC Bank NA,2024-03-31,1.0767429093716963,1.168361811436978,0.09161890206528178
6384,PNC Bank NA,2024-06-30,1.0942638110692644,1.1963519869818313,0.10208817591256691
6384,PNC Bank NA,2024-09-30,1.1065613449213054,1.2603366205989617,0.15377527567765625
6384,PNC Bank NA,2024-12-31,1.057091827415879,1.213308347590199,0.15621652017431997
6548,U.S. Bank NA,2005-09-30,1.0220858847659835,1.1225791785727064,0.1004932938067229
6548,U.S. Bank NA,2005-12-31,1.185843908641271,1.1156993518228233,-0.07014455681844778
6548,U.S. Bank NA,2006-03-31,1.0212117722621623,1.285072061480408,0.2638602892182458
6548,U.S. Bank NA,2006-06-30,0.8918631750285755,1.1332381941205616,0.2413750190919861
6548,U.S. Bank NA,2006-09-30,0.8682177433601229,1.015851147970911,0.147633404610788
6548,U.S. Bank NA,2006-12-31,0.9414130401479317,1.0110243065630706,0.06961126641513893
6548,U.S. Bank NA,2007-03-31,0.9293803770636396,1.0619181387077483,0.1325377616441087
6548,U.S. Bank NA,2007-06-30,0.8937765920308243,1.0282426393324555,0.13446604730163125
6548,U.S. Bank NA,2007-09-30,0.9969592209331324,1.0304140431707085,0.03345482223757612
6548,U.S. Bank NA,2007-12-31,1.1296275824988045,1.1404702215147555,0.010842639015951061
6548,U.S. Bank NA,2008-03-31,1.2889805434384347,1.2521634282710628,-0.03681711516737196
6548,U.S. Bank NA,2008-06-30,1.4793382458515847,1.3912499282576207,-0.08808831759396396
6548,U.S. Bank NA,2008-09-30,1.7826843883339394,1.6510981230194484,-0.13158626531449102
6548,U.S. Bank NA,2008-12-31,2.6450683296511626,1.971979598057006,-0.6730887315941565
6548,U.S. Bank NA,2009-03-31,3.436866166650845,2.851963829231381,-0.584902337419464
6548,U.S. Bank NA,2009-06-30,3.897650545481615,3.6362872185076798,-0.2613633269739353
6548,U.S. Bank NA,2009-09-30,4.2698989725216,4.056529684128132,-0.21336928839346747
6548,U.S. Bank NA,2009-12-31,4.986863019857072,4.408204806039282,-0.57865821381779
6548,U.S. Bank NA,2010-03-31,5.210815435967155,5.0455219789984005,-0.16529345696875453
6548,U.S. Bank NA,2010-06-30,5.052204994281024,5.230978464460626,0.17877347017960155
6548,U.S. Bank NA,2010-09-30,4.711503427812993,5.0844643263359846,0.37296089852299197
6548,U.S. Bank NA,2010-12-31,4.700785351332916,4.714746364279445,0.013961012946528406
6548,U.S. Bank NA,2011-03-31,4.6668437519714265,4.684935219195608,0.0180914672241812
6548,U.S. Bank NA,2011-06-30,4.315927668993917,4.693239214314763,0.377311545320846
6548,U.S. Bank NA,2011-09-30,3.9872259558660277,4.364774951886848,0.3775489960208205
6548,U.S. Bank NA,2011-12-31,3.7330958755980213,3.983284068895551,0.2501881932975296
6548,U.S. Bank NA,2012-03-31,3.5299908860765643,3.721779247958847,0.19178836188228265
6548,U.S. Bank NA,2012-06-30,3.072906443288238,3.4881982035430097,0.4152917602547719
6548,U.S. Bank NA,2012-09-30,3.1511204358369356,3.0472650540100794,-0.10385538182685616
6548,U.S. Bank NA,2012-12-31,3.067005548457809,3.1013117801108594,0.03430623165305047
6548,U.S. Bank NA,2013-03-31,2.9687430173537646,3.0118983674091844,0.04315535005541982
6548,U.S. Bank NA,2013-06-30,2.829379542881751,2.9201382087492194,0.09075866586746839
6548,U.S. Bank NA,2013-09-30,2.823881430181532,2.7623842832753454,-0.06149714690618646
6548,U.S. Bank NA,2013-12-31,2.8519042526713685,2.8206887139604957,-0.031215538710872792
6548,U.S. Bank NA,2014-03-31,2.786150285544348,2.805214301020401,0.019064015476053076
6548,U.S. Bank NA,2014-06-30,2.4393239924306562,2.7243547270737407,0.2850307346430845
6548,U.S. Bank NA,2014-09-30,2.3500547943026895,2.4139771255466496,0.06392233124396007
6548,U.S. Bank NA,2014-12-31,2.2762566781118947,2.2571696841927062,-0.019086993919188444
